family_id,choice_0,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,n_people
2266,40,80,94,10,67,66,52,53,69,75,4
2267,21,32,56,5,1,88,95,52,17,81,3
2268,26,41,1,47,11,75,5,55,44,40,2
2269,32,16,3,24,10,59,4,19,38,25,3
2270,14,79,60,85,52,3,51,47,9,26,3
2271,46,23,26,78,70,5,48,18,17,60,2
2272,24,37,81,85,13,8,27,33,75,39,5
2273,33,19,73,66,45,53,21,46,28,25,5
2274,79,26,72,89,54,41,12,18,95,51,4
2275,24,7,20,66,6,2,80,1,95,25,6
2276,28,10,31,38,57,69,47,1,3,66,3
2277,24,74,16,67,39,60,68,21,87,94,3
2278,73,4,94,25,28,12,23,96,76,49,4
2279,4,40,13,89,27,95,77,53,36,21,6
2280,82,29,24,31,33,11,68,25,3,13,2
2281,88,10,16,26,73,95,68,18,13,25,4
2282,16,4,52,3,6,53,32,39,67,96,4
2283,33,50,11,40,46,53,68,57,3,38,5
2284,64,87,12,5,11,94,17,63,81,54,5
2285,81,47,24,5,21,1,15,74,76,95,5
2286,11,1,33,95,25,39,63,85,21,12,4
2287,95,12,24,47,61,23,72,89,1,73,6
2288,33,1,60,18,26,68,13,28,10,52,3
2289,61,1,22,98,3,87,96,11,52,35,7
2290,12,95,1,61,18,32,43,80,30,10,5
2291,30,1,11,19,17,24,35,51,78,74,2
2292,45,10,13,49,12,33,68,74,62,88,3
2293,47,1,82,46,49,8,6,67,10,89,2
2294,45,33,62,27,79,32,31,95,60,1,3
2295,66,49,81,3,38,53,91,37,18,1,4
2296,15,1,65,34,60,42,38,11,5,18,3
2297,1,55,76,37,19,72,20,94,80,53,3
2298,1,19,89,24,88,64,46,36,12,18,3
2299,13,31,81,47,67,60,1,73,23,12,3
2300,85,38,4,52,95,31,1,57,15,22,4
2301,1,45,3,38,7,4,22,80,44,59,4
2302,75,60,1,39,52,54,29,66,82,80,4
2303,81,25,1,60,18,3,22,14,54,12,4
2304,93,13,2,38,57,12,32,11,48,39,5
2305,39,1,26,74,24,36,81,23,3,68,3
2306,33,6,1,39,7,24,54,55,18,83,2
2307,23,32,79,85,30,1,78,82,73,47,3
2308,40,31,49,68,24,8,60,45,92,39,4
2309,10,58,60,95,22,6,1,9,27,74,5
2310,21,73,96,94,3,4,40,19,75,6,4
2311,4,40,67,1,11,48,16,74,5,10,4
2312,70,2,4,3,18,33,40,11,89,93,6
2313,24,19,40,96,94,41,17,13,60,5,3
2314,39,20,96,12,47,3,48,87,18,38,7
2315,35,32,26,36,25,46,4,95,16,96,5
2316,31,57,15,1,77,88,38,94,3,87,3
2317,4,59,12,52,29,67,80,14,75,10,4
2318,87,24,61,14,20,81,33,39,56,35,8
2319,73,1,25,19,74,14,61,65,33,86,4
2320,23,11,46,68,72,31,96,15,33,18,3
2321,13,10,55,76,89,30,35,1,25,80,6
2322,87,88,5,29,50,89,20,22,93,40,5
2323,68,47,87,26,3,13,1,15,37,25,4
2324,1,18,23,54,17,82,95,73,52,5,6
2325,25,12,1,87,5,15,85,8,2,47,6
2326,87,23,21,19,88,31,45,14,95,11,5
2327,10,53,54,17,18,35,34,67,62,5,4
2328,74,19,75,39,87,4,45,40,36,24,3
2329,78,54,46,17,4,47,94,5,10,11,4
2330,94,19,26,23,92,57,25,24,46,89,5
2331,84,45,3,53,5,91,61,17,37,31,5
2332,14,29,11,1,86,95,32,49,40,31,4
2333,30,6,13,57,74,22,59,1,26,95,4
2334,1,33,7,24,26,8,21,37,48,88,3
2335,61,25,47,59,24,29,97,82,42,19,3
2336,58,15,39,38,1,92,14,45,46,33,5
2337,41,24,17,80,9,12,52,13,94,55,3
2338,96,1,7,66,5,65,23,55,82,89,3
2339,47,90,56,87,76,53,14,44,46,28,4
2340,100,39,8,73,63,68,52,86,96,4,3
2341,13,68,47,61,58,4,82,1,75,38,4
2342,1,5,61,54,31,24,30,59,19,35,3
2343,1,59,12,10,44,49,24,26,13,19,5
2344,12,94,53,100,17,2,26,95,96,41,5
2345,6,48,89,33,17,32,49,25,57,88,2
2346,74,53,67,19,39,1,37,18,7,59,4
2347,40,45,1,80,88,66,51,32,24,48,8
2348,75,19,25,87,100,1,60,28,53,12,5
2349,24,39,1,33,80,25,66,10,4,53,2
2350,19,1,11,53,6,28,40,17,25,52,3
2351,1,44,8,32,11,48,90,50,74,80,4
2352,81,32,30,8,22,25,35,98,65,17,4
2353,32,35,2,81,26,16,25,10,39,47,4
2354,39,46,12,10,82,13,9,98,81,15,3
2355,59,38,12,73,57,1,25,50,27,51,4
2356,6,74,87,31,39,27,40,25,1,11,7
2357,44,17,3,59,38,56,75,68,10,45,5
2358,24,46,96,48,60,3,18,12,61,33,5
2359,79,53,90,54,62,4,18,39,5,80,5
2360,1,95,25,26,47,96,3,84,40,60,2
2361,45,82,3,78,40,8,17,60,70,1,8
2362,11,18,7,15,85,45,47,25,94,4,7
2363,82,94,81,33,35,58,11,1,46,23,3
2364,5,45,35,96,94,55,18,74,73,91,5
2365,94,59,89,17,20,41,64,1,53,19,4
2366,40,1,61,89,53,3,27,94,38,24,5
2367,31,56,74,26,16,38,60,2,33,54,4
2368,10,53,74,1,15,92,3,61,4,9,5
2369,75,30,82,11,51,39,90,3,35,26,6
2370,15,52,3,49,1,22,23,75,66,10,3
2371,20,87,5,84,60,99,3,36,26,67,3
2372,35,80,32,17,74,95,59,73,28,61,5
2373,1,61,89,81,78,20,4,60,87,52,3
2374,19,67,82,9,94,58,25,52,1,65,6
2375,80,5,31,26,100,53,67,39,84,77,4
2376,45,18,53,37,16,96,95,75,40,38,4
2377,47,53,3,75,72,15,11,60,68,22,2
2378,20,66,53,82,70,88,100,98,81,50,2
2379,60,66,2,76,44,51,89,24,18,6,4
2380,60,22,33,87,94,66,9,39,1,19,4
2381,95,16,12,5,4,42,9,30,15,91,5
2382,59,23,2,86,1,80,20,11,46,47,3
2383,61,66,5,40,74,38,1,80,94,46,6
2384,72,10,56,20,24,1,16,52,22,44,3
2385,53,7,96,42,24,6,44,75,9,8,2
2386,46,87,53,23,56,39,52,20,12,73,3
2387,80,59,46,12,52,88,82,1,5,19,6
2388,26,31,46,77,48,1,87,69,10,35,2
2389,30,50,45,12,40,68,56,54,77,85,5
2390,67,44,10,87,18,27,81,20,47,68,3
2391,32,26,14,12,4,1,10,29,60,99,2
2392,51,3,79,93,25,70,38,12,1,39,6
2393,18,10,95,74,1,83,40,20,67,25,2
2394,11,1,88,15,45,74,54,51,85,80,3
2395,24,52,92,26,75,47,1,25,61,46,5
2396,31,20,38,33,94,1,54,53,81,6,4
2397,45,94,31,1,26,4,67,42,73,29,4
2398,32,78,44,61,17,22,45,27,11,24,4
2399,10,1,67,19,89,60,78,2,53,68,7
2400,1,73,75,9,25,4,24,32,41,19,4
2401,67,82,17,20,73,52,19,43,14,47,4
2402,1,82,9,72,62,59,25,37,15,12,5
2403,46,96,73,1,88,4,81,45,9,89,4
2404,4,59,52,2,88,46,39,24,76,10,8
2405,25,66,32,42,1,8,27,12,17,75,6
2406,63,13,32,4,88,19,54,10,44,21,4
2407,52,11,31,71,25,53,37,47,20,5,3
2408,18,5,54,41,11,10,82,46,1,2,2
2409,7,24,4,5,88,33,1,62,18,16,2
2410,26,12,39,89,31,5,38,18,43,25,3
2411,1,96,80,12,10,19,3,26,89,53,4
2412,8,78,39,19,14,1,87,12,59,70,3
2413,75,15,80,87,21,12,74,73,24,96,5
2414,39,94,3,1,73,54,5,23,92,89,4
2415,1,61,72,85,14,60,2,54,22,4,2
2416,18,75,40,1,57,39,15,87,46,80,6
2417,51,46,49,61,48,82,8,25,19,50,7
2418,5,78,61,18,26,75,22,32,17,13,7
2419,1,87,24,52,95,67,94,31,18,47,5
2420,52,31,88,95,66,87,1,39,60,12,5
2421,66,38,18,67,31,17,14,47,35,100,2
2422,72,74,24,54,51,66,73,3,28,29,7
2423,12,54,72,53,19,82,26,36,7,13,5
2424,96,32,70,4,35,8,15,3,95,58,3
2425,3,45,56,99,4,69,1,73,24,13,5
2426,27,39,20,30,18,31,55,26,74,95,3
2427,50,22,81,18,5,32,97,60,70,37,4
2428,53,1,9,94,5,32,66,26,3,86,4
2429,12,73,94,1,38,26,33,47,87,95,5
2430,45,17,36,3,1,14,59,61,68,67,4
2431,42,87,73,3,67,61,45,97,4,52,4
2432,59,1,39,10,21,71,23,22,82,45,4
2433,56,11,88,44,25,55,84,77,73,19,2
2434,13,59,12,76,8,89,34,17,75,51,4
2435,14,81,24,17,54,88,16,29,56,9,7
2436,48,58,35,32,52,92,68,17,74,9,3
2437,61,87,97,53,74,46,11,4,47,66,4
2438,55,61,25,59,44,1,20,7,52,4,3
2439,35,81,73,8,3,16,1,37,17,39,7
2440,94,12,5,55,33,56,45,83,10,3,4
2441,22,80,100,14,33,87,55,38,9,40,4
2442,5,13,34,51,26,57,1,72,99,24,7
2443,29,23,89,72,87,53,39,59,62,54,6
2444,1,68,82,9,67,46,80,39,25,53,4
2445,96,20,66,40,11,1,18,45,47,14,3
2446,50,44,24,66,1,3,45,75,18,67,4
2447,54,35,80,25,46,24,31,1,82,77,4
2448,27,5,23,60,25,80,4,100,21,3,2
2449,19,11,39,68,26,6,7,3,23,48,4
2450,58,36,18,80,44,25,59,87,53,41,4
2451,62,89,25,82,1,18,95,80,76,8,3
2452,59,89,29,1,60,25,85,19,12,31,3
2453,1,31,13,59,32,10,24,52,3,77,4
2454,12,73,24,1,38,54,39,2,18,3,5
2455,48,25,10,42,18,94,57,49,45,38,4
2456,60,46,4,81,24,29,80,44,50,26,8
2457,41,4,19,5,47,31,61,73,96,71,5
2458,58,30,43,52,17,44,60,5,12,24,4
2459,89,18,87,47,28,20,88,58,23,39,5
2460,1,46,12,89,3,5,47,88,26,18,4
2461,2,33,44,1,10,75,5,68,19,11,3
2462,67,10,3,1,5,19,24,45,47,41,2
2463,16,19,100,1,71,25,95,51,31,44,2
2464,4,19,29,1,23,74,53,59,61,43,4
2465,1,31,28,89,26,7,18,5,45,4,5
2466,66,37,96,53,87,1,94,25,39,60,5
2467,1,40,32,89,80,71,90,68,10,33,4
2468,60,46,81,21,76,87,7,80,51,54,3
2469,26,61,95,11,89,67,5,17,18,24,8
2470,45,61,17,96,81,8,19,67,25,39,4
2471,3,79,19,80,50,88,59,34,5,94,6
2472,39,88,38,40,95,1,18,69,59,81,6
2473,51,73,18,37,82,62,66,45,31,39,2
2474,12,29,26,1,10,4,38,28,58,81,6
2475,23,5,11,1,7,95,14,38,47,66,5
2476,75,54,9,88,10,1,24,81,68,12,4
2477,27,39,11,30,1,40,95,25,60,44,3
2478,1,98,15,10,39,46,66,77,31,26,2
2479,58,23,16,59,19,67,47,1,73,5,3
2480,95,1,40,25,46,76,52,69,82,26,4
2481,3,96,19,39,61,1,29,75,21,17,4
2482,53,11,61,46,86,29,56,1,75,38,3
2483,5,85,32,45,24,56,17,81,26,96,5
2484,19,20,11,14,37,21,5,95,54,56,5
2485,28,39,23,56,1,80,67,3,96,26,4
2486,26,16,41,9,12,74,60,38,33,7,4
2487,12,25,39,4,89,45,18,2,3,47,4
2488,17,96,81,73,19,68,18,1,27,50,6
2489,74,3,59,66,48,62,60,45,95,32,4
2490,47,18,5,1,93,17,13,89,27,46,4
2491,96,13,67,19,10,59,53,1,8,39,3
2492,82,60,3,75,59,15,53,39,54,38,3
2493,73,76,1,53,88,81,44,37,24,11,3
2494,3,32,1,28,59,31,26,58,66,54,7
2495,12,1,5,3,57,49,34,74,96,2,2
2496,67,84,5,70,63,18,8,55,45,39,2
2497,11,82,80,54,47,53,27,6,87,70,3
2498,27,12,31,88,14,5,42,25,24,1,6
2499,46,94,47,53,31,59,80,1,14,27,4
2500,10,16,1,59,31,4,96,45,28,82,2
2501,1,77,73,28,80,52,66,14,17,19,6
2502,20,31,66,19,82,4,73,78,12,46,4
2503,37,21,11,8,43,56,16,22,68,1,4
2504,20,88,18,96,1,35,38,16,81,26,2
2505,24,1,33,46,16,7,68,53,90,27,7
2506,75,55,2,12,88,48,89,95,11,51,4
2507,66,4,59,40,1,17,96,16,46,15,4
2508,38,67,1,55,88,82,68,94,80,54,3
2509,54,9,45,92,52,47,38,1,81,61,4
2510,9,33,41,32,28,27,23,5,2,47,4
2511,10,32,18,1,9,25,11,27,96,19,7
2512,30,67,1,56,39,31,90,53,4,5,3
2513,11,34,46,74,37,1,10,7,40,61,2
2514,1,59,16,75,13,8,46,6,3,10,7
2515,61,5,31,3,29,59,23,67,24,38,4
2516,81,44,1,33,29,24,61,57,95,26,5
2517,17,67,26,73,54,21,82,81,66,3,5
2518,24,38,77,50,45,18,95,54,53,59,5
2519,2,91,77,81,75,72,1,9,48,18,8
2520,11,53,32,36,3,31,27,55,18,26,4
2521,1,58,7,14,24,2,87,45,25,18,5
2522,9,1,59,75,19,82,33,68,40,69,7
2523,1,53,39,74,13,54,21,87,40,29,4
2524,7,24,26,80,95,42,82,60,10,66,4
2525,29,79,95,67,5,17,1,10,22,50,3
2526,26,46,4,80,95,5,14,66,23,17,5
2527,89,52,42,47,38,87,39,3,10,1,3
2528,53,24,54,14,6,90,68,81,47,42,6
2529,64,1,97,10,95,13,53,35,41,7,4
2530,3,31,4,24,77,96,80,34,73,38,5
2531,40,3,59,22,17,98,5,31,46,10,4
2532,38,1,2,80,53,7,24,19,13,95,4
2533,41,74,17,18,1,34,10,67,31,39,4
2534,41,51,25,96,80,40,10,57,82,24,4
2535,88,37,25,1,16,32,66,24,46,54,4
2536,68,1,45,6,2,58,44,72,94,64,5
2537,94,61,96,29,47,91,81,74,12,45,2
2538,65,75,42,1,41,73,32,54,33,17,4
2539,59,14,35,67,81,61,9,10,30,60,4
2540,59,9,94,1,88,80,10,15,16,46,5
2541,53,31,19,75,61,66,88,14,20,44,6
2542,45,60,2,4,77,68,28,85,1,56,2
2543,95,89,28,1,5,82,25,15,38,6,6
2544,61,82,11,1,81,87,28,18,41,98,3
2545,33,24,59,29,73,32,3,6,28,11,2
2546,31,1,17,19,80,22,52,81,9,45,4
2547,31,87,25,7,89,8,70,96,46,82,5
2548,94,12,74,73,24,53,28,80,66,1,2
2549,17,80,41,97,69,23,10,15,46,26,5
2550,5,75,41,17,95,44,27,12,76,33,3
2551,1,20,59,31,54,74,39,4,48,27,4
2552,53,32,80,65,46,48,45,13,1,68,4
2553,11,89,6,60,54,7,25,32,62,96,3
2554,3,5,49,11,54,30,91,42,10,36,2
2555,59,47,39,75,12,80,6,1,17,5,5
2556,71,26,2,38,45,39,46,68,19,79,4
2557,74,96,80,33,50,77,83,68,17,39,2
2558,34,83,9,47,33,2,87,13,75,11,6
2559,26,78,4,16,52,1,54,32,10,68,5
2560,12,48,5,4,94,74,43,1,45,75,4
2561,16,11,33,4,71,57,32,31,69,40,5
2562,88,1,94,26,73,59,19,66,12,11,4
2563,80,87,10,49,13,19,45,14,94,5,3
2564,88,5,14,68,52,23,1,69,73,35,2
2565,33,25,58,67,2,24,50,5,60,59,3
2566,1,40,10,21,67,8,43,80,27,33,2
2567,1,9,39,89,28,33,82,96,46,31,3
2568,89,20,45,38,59,44,39,18,32,33,6
2569,29,17,67,33,1,44,28,96,100,82,2
2570,1,21,52,30,67,66,29,53,46,96,5
2571,12,46,22,4,47,20,82,17,1,51,7
2572,21,32,33,3,54,53,55,58,10,38,4
2573,45,13,53,81,75,24,62,85,56,1,3
2574,12,8,96,1,94,32,63,29,5,39,3
2575,10,68,61,74,67,87,12,42,35,17,3
2576,4,40,18,86,56,52,6,20,87,60,4
2577,75,31,5,82,26,71,59,11,51,60,4
2578,41,1,53,17,13,99,9,74,40,57,6
2579,81,24,94,25,45,32,46,1,29,74,2
2580,31,94,59,10,87,45,7,83,1,96,2
2581,10,17,47,37,89,60,21,1,74,35,5
2582,73,89,23,14,84,33,27,47,5,1,2
2583,19,52,4,7,81,55,60,36,12,3,2
2584,27,94,13,81,18,2,11,38,43,31,4
2585,98,15,46,95,54,74,17,88,39,62,7
2586,67,87,32,20,60,1,59,21,40,55,4
2587,37,20,74,46,26,25,96,1,10,54,3
2588,40,73,29,13,5,11,1,80,47,59,2
2589,32,52,95,62,5,10,4,1,57,45,6
2590,4,53,55,39,24,61,38,80,17,40,7
2591,9,34,74,72,56,39,1,82,29,66,5
2592,19,59,39,38,66,49,57,5,12,56,4
2593,1,87,89,88,96,9,58,94,31,74,4
2594,31,75,54,28,21,49,68,47,18,14,5
2595,1,38,22,5,93,74,67,46,35,18,3
2596,54,64,87,98,67,45,46,1,75,52,3
2597,2,96,11,10,5,94,59,19,73,52,2
2598,45,37,13,53,95,6,40,54,83,29,4
2599,10,67,3,27,24,41,25,18,1,59,2
2600,2,8,4,75,15,1,50,12,32,81,4
2601,10,31,66,59,18,39,42,3,6,75,2
2602,51,1,25,6,75,54,11,31,81,67,5
2603,10,1,46,80,87,11,19,54,18,32,4
2604,12,54,28,39,22,87,73,40,95,31,6
2605,10,26,52,73,68,44,94,9,74,7,3
2606,89,14,15,18,12,53,55,25,32,24,8
2607,52,11,85,95,36,89,15,50,37,22,2
2608,75,46,16,36,8,80,22,12,25,52,5
2609,72,74,45,4,47,28,96,11,1,6,7
2610,89,28,88,5,79,85,12,45,26,57,5
2611,71,16,82,75,33,87,62,10,13,67,6
2612,59,4,46,31,87,61,3,18,60,47,2
2613,96,9,14,73,53,30,16,25,36,28,6
2614,58,74,39,59,26,48,11,61,8,13,6
2615,53,39,13,73,25,89,3,82,52,24,4
2616,48,50,61,36,83,31,67,3,60,1,5
2617,59,36,82,46,94,20,74,10,40,75,3
2618,11,19,21,18,26,58,81,22,45,1,5
2619,1,25,47,52,6,45,16,67,12,19,4
2620,1,88,79,11,36,74,82,45,2,67,4
2621,87,8,44,78,47,9,73,46,61,57,5
2622,46,73,21,1,82,94,25,51,40,81,3
2623,16,95,96,39,1,91,35,24,81,54,5
2624,47,6,32,17,36,11,80,94,39,10,7
2625,33,40,36,39,68,45,49,53,41,4,3
2626,43,40,54,31,24,44,80,36,25,75,6
2627,26,31,25,1,37,38,82,34,22,15,5
2628,33,1,92,89,32,54,88,19,11,23,4
2629,59,45,52,26,87,33,19,40,5,12,3
2630,79,21,16,73,60,9,61,12,17,1,2
2631,19,67,23,57,39,14,10,45,26,38,5
2632,23,12,95,2,73,93,1,46,89,61,4
2633,87,18,90,59,1,54,40,66,14,51,3
2634,59,47,48,88,58,1,20,46,81,87,6
2635,12,54,76,19,3,89,61,40,95,31,5
2636,1,80,52,16,55,24,60,4,89,3,2
2637,30,53,1,20,10,79,9,75,15,74,4
2638,94,21,1,13,26,54,17,9,81,56,6
2639,12,39,14,45,66,2,1,10,11,8,6
2640,8,94,40,1,21,12,38,54,33,28,4
2641,23,60,63,83,26,52,56,4,94,11,5
2642,5,68,22,82,31,32,11,4,2,38,8
2643,85,24,22,33,72,66,98,9,26,54,4
2644,11,67,86,25,45,10,26,38,59,76,3
2645,42,88,18,2,28,89,38,82,67,12,4
2646,37,82,18,1,21,32,29,88,39,19,2
2647,59,6,43,11,74,1,54,16,30,18,2
2648,33,10,40,54,75,50,82,31,68,62,3
2649,1,14,74,10,61,46,76,17,75,80,6
2650,3,2,68,55,82,33,6,28,4,53,4
2651,2,88,92,11,83,27,16,59,82,46,4
2652,11,47,32,29,73,98,26,24,81,83,6
2653,33,1,24,89,25,20,22,36,12,29,5
2654,45,93,20,21,94,26,1,18,95,67,5
2655,1,6,10,17,24,13,26,33,56,53,6
2656,81,94,9,1,7,3,20,96,33,66,6
2657,24,4,1,46,8,10,22,50,18,32,2
2658,40,12,24,9,31,15,27,7,14,68,4
2659,1,31,61,46,59,96,24,39,19,28,5
2660,25,87,59,12,38,29,40,1,44,82,2
2661,16,10,42,79,3,1,38,96,4,5,5
2662,44,67,88,19,75,53,61,39,86,80,3
2663,24,29,1,26,68,41,73,2,4,66,4
2664,57,5,80,59,25,88,18,21,52,38,4
2665,80,89,17,61,46,31,87,10,5,38,2
2666,24,39,3,35,73,20,33,26,10,81,5
2667,85,100,40,1,43,9,3,32,87,41,3
2668,29,19,3,16,1,51,97,34,43,6,2
2669,19,96,12,81,4,54,39,25,24,16,4
2670,25,40,53,18,44,67,47,4,39,41,2
2671,33,41,15,45,89,46,50,28,39,19,5
2672,65,35,12,46,30,4,82,39,57,52,3
2673,15,83,61,81,91,40,39,95,1,88,4
2674,18,34,1,19,32,47,5,10,94,100,7
2675,87,100,17,31,61,55,15,5,80,89,5
2676,27,87,1,100,73,25,30,41,31,84,6
2677,50,52,81,42,60,67,40,5,12,39,5
2678,44,26,61,10,99,47,100,5,39,51,7
2679,17,29,87,44,54,32,40,59,50,65,2
2680,67,73,25,20,24,3,27,18,17,33,8
2681,89,66,74,45,54,32,71,9,75,46,5
2682,1,81,87,74,4,97,36,19,46,75,6
2683,75,74,5,24,82,4,87,81,13,11,4
2684,51,75,88,95,34,74,37,12,26,25,3
2685,67,54,44,17,80,56,38,82,95,33,7
2686,37,21,89,38,23,19,7,88,91,25,5
2687,40,12,46,19,68,61,75,97,100,81,6
2688,40,5,97,19,39,94,73,52,29,96,7
2689,48,12,17,61,30,24,1,41,5,37,4
2690,12,11,53,1,4,40,73,54,66,17,6
2691,11,67,80,10,75,29,74,87,46,71,5
2692,1,58,24,4,18,39,38,32,66,72,5
2693,28,54,33,73,25,81,34,17,24,95,3
2694,87,90,39,32,75,35,80,64,7,22,7
2695,47,89,28,3,1,80,60,67,66,39,2
2696,56,47,1,69,11,33,75,14,17,32,4
2697,19,31,10,18,43,81,3,27,73,76,4
2698,1,55,39,13,24,60,11,59,48,51,8
2699,60,80,24,28,87,27,63,4,62,7,4
2700,31,68,5,4,24,74,50,38,67,33,5
2701,31,1,82,18,61,53,17,96,100,19,7
2702,89,33,14,94,7,11,1,98,19,53,5
2703,87,67,44,1,80,12,9,74,38,24,3
2704,68,2,45,33,42,51,38,73,18,26,5
2705,26,18,46,1,61,16,12,36,73,66,4
2706,12,25,21,2,96,80,45,39,19,33,3
2707,23,99,44,1,27,3,75,81,11,9,4
2708,60,1,9,89,12,17,88,61,59,67,3
2709,68,1,29,4,6,39,50,57,24,80,4
2710,1,2,74,19,72,3,54,57,40,73,4
2711,31,13,79,17,26,68,52,11,59,53,4
2712,20,95,28,1,11,3,73,26,10,42,4
2713,1,94,48,95,16,49,24,40,53,75,4
2714,15,1,45,39,7,40,80,53,59,67,5
2715,82,32,100,81,11,47,74,34,73,40,3
2716,88,57,12,82,33,75,23,66,74,17,2
2717,6,96,81,66,57,50,95,87,88,34,5
2718,71,4,88,61,82,87,1,53,25,32,4
2719,11,81,52,17,40,20,19,48,70,73,3
2720,51,18,5,98,23,54,38,80,67,41,6
2721,5,1,80,67,29,38,33,27,47,53,5
2722,1,52,10,86,16,25,40,54,47,96,8
2723,59,58,49,8,53,52,57,1,89,73,5
2724,96,24,1,33,46,16,53,59,52,66,3
2725,52,1,4,10,11,61,15,24,12,5,5
2726,12,20,76,24,50,80,74,67,39,14,7
2727,38,28,46,18,74,66,7,26,4,31,4
2728,5,78,45,77,90,1,39,49,96,67,2
2729,52,81,7,28,58,21,29,54,41,32,4
2730,54,47,40,46,86,4,23,68,12,3,4
2731,88,10,47,24,1,22,94,39,17,31,4
2732,24,1,88,66,30,80,11,75,3,12,4
2733,25,87,29,11,1,4,53,52,5,96,2
2734,39,33,79,88,82,6,51,1,46,65,6
2735,28,80,17,1,33,15,14,26,73,46,4
2736,36,11,59,1,45,17,73,15,8,32,6
2737,1,73,82,68,31,54,9,5,95,20,5
2738,96,56,81,16,70,29,1,18,21,32,3
2739,51,11,1,89,30,73,54,94,23,9,6
2740,5,45,38,1,68,20,87,76,19,96,6
2741,34,87,66,3,82,59,21,38,11,1,3
2742,96,26,40,38,94,47,17,97,68,89,2
2743,26,19,95,43,50,25,18,73,1,59,5
2744,68,4,7,67,59,46,1,75,88,94,3
2745,54,68,96,73,46,90,92,32,17,33,2
2746,67,1,31,35,2,75,25,12,61,3,3
2747,58,66,26,91,18,1,87,24,51,33,7
2748,53,82,11,52,78,15,43,91,54,47,3
2749,31,19,52,1,38,18,25,5,39,61,7
2750,9,54,11,66,35,69,6,42,19,24,6
2751,28,89,100,66,54,23,11,74,5,64,5
2752,98,26,40,88,52,30,15,11,58,87,4
2753,85,73,25,34,10,1,59,35,75,80,4
2754,25,70,74,20,50,26,15,87,19,39,7
2755,96,52,89,88,80,23,31,74,10,60,4
2756,67,18,24,94,87,95,59,48,52,73,6
2757,67,31,17,40,75,14,26,1,61,33,5
2758,31,17,66,39,11,86,29,9,95,58,3
2759,82,92,75,94,26,61,43,20,8,66,5
2760,22,64,86,1,12,74,30,14,69,52,4
2761,4,33,53,1,80,46,39,12,32,54,5
2762,1,88,35,59,16,3,25,37,54,27,8
2763,31,12,44,18,48,58,45,88,5,95,5
2764,83,23,19,64,54,53,10,67,59,5,2
2765,29,9,14,56,82,3,81,13,12,17,4
2766,67,24,53,15,57,66,17,12,5,13,4
2767,95,5,26,40,38,80,84,47,66,1,4
2768,28,46,3,1,45,5,70,59,54,68,4
2769,74,94,12,66,54,28,88,17,73,4,4
2770,28,32,25,16,66,17,10,52,22,61,4
2771,38,3,29,86,15,6,100,26,1,54,2
2772,91,28,47,66,24,34,96,17,50,54,5
2773,8,68,28,25,44,75,84,35,94,40,2
2774,96,61,90,11,47,7,17,5,23,21,4
2775,5,39,60,4,67,38,62,1,45,86,6
2776,22,26,25,29,96,81,8,39,59,19,4
2777,16,5,62,80,1,30,11,96,14,28,2
2778,59,18,31,67,1,19,29,42,40,58,7
2779,1,19,15,26,59,5,42,60,14,41,7
2780,25,95,1,17,80,32,36,79,60,56,2
2781,88,34,53,39,47,32,10,95,15,24,2
2782,81,31,11,24,79,96,7,1,94,38,8
2783,1,34,4,47,38,17,40,73,41,45,6
2784,74,54,46,47,55,5,52,68,9,14,5
2785,68,54,10,45,18,76,99,31,69,67,2
2786,2,96,31,12,19,57,53,89,60,24,6
2787,40,31,54,60,38,14,46,27,26,11,4
2788,1,40,26,72,43,89,75,12,74,66,6
2789,87,19,38,17,31,18,9,95,66,49,2
2790,44,4,75,23,2,54,67,87,61,19,5
2791,26,67,54,66,20,28,33,8,47,46,3
2792,25,59,94,39,72,81,68,13,38,3,5
2793,47,40,94,42,59,5,12,84,65,38,4
2794,40,75,25,57,19,8,24,83,88,17,4
2795,48,57,46,25,33,1,52,17,19,60,6
2796,83,58,15,55,12,98,46,38,14,40,3
2797,61,26,100,53,54,60,1,4,11,43,4
2798,88,61,5,1,25,23,17,82,96,45,5
2799,1,73,19,53,18,60,67,40,39,27,2
2800,67,29,61,38,35,45,85,53,73,23,4
2801,47,43,5,32,12,2,88,33,1,10,3
2802,1,44,62,11,15,21,71,52,54,5,5
2803,1,54,37,2,29,40,26,52,94,31,3
2804,3,81,35,18,7,31,43,63,12,67,5
2805,18,21,5,29,1,38,3,54,47,32,4
2806,1,40,89,9,15,46,47,22,58,32,5
2807,51,87,53,96,95,40,75,65,77,34,4
2808,59,10,49,24,81,73,4,7,15,44,2
2809,29,32,30,47,95,96,1,88,41,39,6
2810,34,94,75,11,40,14,33,2,9,91,4
2811,24,44,39,17,40,1,12,3,54,52,6
2812,47,24,18,44,92,85,26,53,19,1,3
2813,25,73,45,60,82,32,44,8,30,18,7
2814,9,34,7,38,25,51,67,5,74,88,2
2815,20,22,53,8,18,81,80,30,54,27,5
2816,52,62,10,1,42,73,19,44,11,53,7
2817,1,82,2,5,17,58,19,80,6,26,4
2818,82,54,22,89,4,39,62,33,70,24,6
2819,19,1,84,6,54,40,32,75,24,3,8
2820,8,1,12,25,31,78,32,98,3,36,2
2821,81,18,53,75,55,12,46,39,23,5,6
2822,88,29,45,17,19,24,18,16,42,94,3
